stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
300,Bodega Aurrera - San Agustín de las Juntas,,17.006663,-96.712762,0,
301,Avenida Símbolos Patrios - Vega,,17.01005,-96.71268,0,
302,Avenida Símbolos Patrios - Porfirio Díaz,,17.01176,-96.71261,0,

312,Avenida Símbolos Patrios - Puerto Márquez,,17.04544,-96.72228,0,
315,Carlos María Bustamante - Moctezuma,,17.05331,-96.72632,0,
316,Carlos María Bustamante - Ignacio Zaragoza,,17.05613,-96.72579,0,

346,Armenta y López - Clinica de Especialidades,,17.056541,-96.724697,0,
347,Armenta y López - Xóchitl,,17.054361,-96.725165,0,
348,Armenta y López - CFE ,,17.051321,-96.725815,0,

361,Avenida Símbolos Patrios - Porfirio Díaz,,17.012247,-96.712792,0,
362,Avenida Símbolos Patrios - Vega,,17.009817,-96.71289,0,
363,Avenida Símbolos Patrios - Bodega Aurrera,,17.006202,-96.713011,0,
364,Avenida Símbolos Patrios - Gasolinera G500,,17.003555,-96.713113,0,
365,Oaxaca - Puerto Escondido - Galilea,,17.000337,-96.713268,0,
366,Oaxaca - Puerto Escondido - Solar Juvenil Oxaqueño,,16.996896,-96.713396,0,
367,Oaxaca - Puerto Escondido - Unidad Médica Rural 235 IMSS,,16.993877,-96.71353,0,
368,Oaxaca - Puerto Escondido - 5 de Febrero,,16.98994,-96.713662,0,
369,Oaxaca - Puerto Escondido - Amado Nervo,,16.985156,-96.711515,0,
370,Oaxaca - Puerto Escondido - Fraccionamiento Proyecto 2000,,16.981012,-96.708557,0,
371,Oaxaca - Puerto Escondido - Campo los Pinos,,16.978818,-96.708066,0,
372,Oaxaca - Puerto Escondido - Centro de Verificación Vehicular,,16.976395,-96.707514,0,
373,Oaxaca - Puerto Escondido - Secretaria de Seguridad y Protección Ciudadana,,16.971924,-96.706513,0,
374,Oaxaca - Puerto Escondido - Corregidora,,16.967212,-96.705859,0,
375,Oaxaca - Puerto Escondido - 16 de Septiembre,,16.965041,-96.706268,0,
376,Nuevo Mercado de Artesanias,,16.961494,-96.706904,0,
377,Oaxaca - Puerto Escondido - Oficialia Del Registro Civil de San Bartolo Coyotepec,,16.958171,-96.70747,0,
378,Oaxaca - Puerto Escondido - Galeana,,16.955214,-96.708014,0,
379,Oaxaca - Puerto Escondido - Boulevard del Niño Oaxaqueño,,16.947133,-96.706716,0,
380,Oaxaca - Puerto Escondido - Ocoñaña,,16.939715,-96.705433,0,
381,Oaxaca - Puerto Escondido - Morelos,,16.934782,-96.704621,0,
382,Oaxaca - Puerto Escondido - Capilla de San Judas Tadeo,,16.929277,-96.703588,0,
383,Oaxaca - Puerto Escondido - 12 de Diciembre,,16.927277,-96.705399,0,
384,Oaxaca - Puerto Escondido - Colonia Campo Real,,16.924719,-96.708118,0,
385,Oaxaca - Puerto Escondido - Cedros,,16.922669,-96.71023,0,
386,Oaxaca - Puerto Escondido - Escuela Narcizo Mendoza,,16.918606,-96.714426,0,
387,Oaxaca - Puerto Escondido - Puerta 2 Ciudad Judicial,,16.914812,-96.718964,0,
388,Oaxaca - Puerto Escondido - Puerta 1 Ciudad Judicial,,16.911263,-96.724322,0,

494,Fernando Montes de Oca - Niños Héroes,,17.072277,-96.73737,0,

519,Santa Magdalena - Carretera Panamericana 190,,17.091048,-96.746911,0,
520,Boulevard Eduardo Mata - Plazuela Vicente Guerrero,,17.066136,-96.735462,0,

,González Ortega - Noria,,17.055254,-96.719298,0,


548,Tlaxiaco - Salina Cruz,,17.039316,-96.692816,0,
550,Tehuantepec - Salina Cruz,,17.043151,-96.692395,0,
551,Juchatengo - Tehuantepec,,17.043806,-96.69333,0,
552,Circuito Sur 1 - Circuito Poniente 1,,17.044978,-96.694288,0,
553,Calle Tres - Circuito Poniente 1,,17.047276,-96.693715,0,


570,Escuela Secundaria Técnica #248,,17.0921213,-96.7473051,0,
571,Nudo Mixteco - Gran Vía Santa Rosa,,17.0929871,-96.7444378,0,

575,Onix Onice,,17.0958778,-96.7434334,0,
576,Coral,,17.096856,-96.744606,0,
577,Azabache,,17.0973711,-96.7426605,0,
578,Perla,,17.0988528,-96.7432376,0,
579,Base BinniBus La Raya,,16.97689,-96.72626,0,
580,Francisco I.Madero,,16.9810943,-96.7250932,0,
581,5 de Mayo - Francisco I. Madero,,16.983976,-96.7244083,0,
582,Golfo de México - Francisco I. Madero,,16.98801,-96.723437,0,
583,Benito Juárez - Francisco I. Madero,,16.991002,-96.722743,0,
