route_id,service_id,trip_id,direction_id,shape_id
RT01,FULL,BinniBusRT01.0.034,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.035,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.036,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.037,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.038,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.039,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.040,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.041,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.042,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.043,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.044,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.045,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.046,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.047,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.048,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.049,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.050,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.051,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.052,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.053,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.054,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.055,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.056,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.057,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.058,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.059,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.060,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.061,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.062,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.063,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.064,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.065,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.066,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.067,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.068,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.069,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.070,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.071,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.072,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.073,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.074,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.075,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.076,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.077,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.078,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.079,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.080,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.081,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.082,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.083,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.084,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.085,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.086,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.087,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.088,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.089,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.090,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.091,0,BinniBusRT01
RT01,FULL,BinniBusRT01.0.092,0,BinniBusRT01
RT01,FULL,BinniBusRT01.1.001,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.002,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.003,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.004,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.005,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.006,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.007,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.008,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.009,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.010,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.011,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.012,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.013,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.014,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.015,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.016,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.017,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.018,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.019,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.020,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.021,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.022,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.023,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.024,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.025,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.026,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.027,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.028,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.029,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.030,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.031,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.032,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.033,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.034,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.035,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.036,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.037,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.038,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.039,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.040,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.041,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.042,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.043,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.044,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.045,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.046,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.047,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.048,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.049,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.050,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.051,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.052,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.053,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.054,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.055,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.056,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.057,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.058,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.059,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.060,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.061,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.062,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.063,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.064,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.065,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.066,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.067,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.068,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.069,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.070,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.071,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.072,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.073,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.074,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.075,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.076,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.077,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.078,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.079,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.080,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.081,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.082,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.083,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.084,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.085,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.086,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.087,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.088,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.089,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.090,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.091,1,BinniBusRT01
RT01,FULL,BinniBusRT01.1.092,1,BinniBusRT01
RT02,FULL,BinniBusRT02.0.001,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.002,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.003,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.004,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.005,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.006,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.007,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.008,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.009,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.010,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.011,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.012,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.013,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.014,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.015,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.016,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.017,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.018,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.019,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.020,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.021,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.022,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.023,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.024,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.025,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.026,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.027,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.028,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.029,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.030,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.031,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.032,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.033,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.034,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.035,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.036,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.037,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.038,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.039,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.040,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.041,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.042,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.043,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.044,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.045,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.046,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.047,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.048,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.049,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.050,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.051,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.052,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.053,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.054,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.055,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.056,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.057,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.058,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.059,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.060,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.061,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.062,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.063,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.064,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.065,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.066,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.067,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.068,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.069,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.070,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.071,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.072,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.073,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.074,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.075,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.076,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.077,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.078,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.079,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.080,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.081,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.082,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.083,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.084,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.085,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.086,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.087,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.088,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.089,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.090,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.091,0,BinniBusRT02
RT02,FULL,BinniBusRT02.0.092,0,BinniBusRT02
RT02,FULL,BinniBusRT02.1.001,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.002,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.003,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.004,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.005,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.006,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.007,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.008,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.009,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.010,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.011,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.012,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.013,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.014,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.015,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.016,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.017,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.018,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.019,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.020,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.021,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.022,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.023,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.024,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.025,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.026,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.027,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.028,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.029,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.030,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.031,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.032,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.033,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.034,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.035,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.036,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.037,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.038,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.039,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.040,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.041,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.042,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.043,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.044,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.045,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.046,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.047,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.048,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.049,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.050,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.051,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.052,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.053,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.054,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.055,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.056,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.057,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.058,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.059,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.060,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.061,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.062,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.063,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.064,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.065,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.066,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.067,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.068,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.069,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.070,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.071,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.072,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.073,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.074,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.075,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.076,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.077,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.078,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.079,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.080,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.081,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.082,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.083,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.084,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.085,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.086,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.087,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.088,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.089,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.090,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.091,1,BinniBusRT02
RT02,FULL,BinniBusRT02.1.092,1,BinniBusRT02
RA01,FULL,BinniBusRA01.0.001,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.002,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.003,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.004,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.005,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.006,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.007,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.008,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.009,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.010,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.011,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.012,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.013,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.014,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.015,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.016,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.017,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.018,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.019,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.020,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.021,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.022,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.023,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.024,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.025,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.026,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.027,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.028,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.029,0,BinniBusRA01
RA01,FULL,BinniBusRA01.0.030,0,BinniBusRA01
RA01,FULL,BinniBusRA01.1.001,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.002,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.003,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.004,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.005,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.006,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.007,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.008,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.009,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.010,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.011,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.012,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.013,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.014,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.015,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.016,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.017,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.018,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.019,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.020,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.021,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.022,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.023,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.024,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.025,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.026,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.027,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.028,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.029,1,BinniBusRA01
RA01,FULL,BinniBusRA01.1.030,1,BinniBusRA01
RA02,FULL,BinniBusRA02.0.001,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.002,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.003,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.004,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.005,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.006,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.007,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.008,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.009,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.010,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.011,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.012,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.013,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.014,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.015,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.016,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.017,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.018,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.019,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.020,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.021,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.022,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.023,0,BinniBusRA02
RA02,FULL,BinniBusRA02.0.024,0,BinniBusRA02
RA02,FULL,BinniBusRA02.1.001,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.002,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.003,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.004,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.005,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.006,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.007,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.008,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.009,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.010,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.011,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.012,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.013,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.014,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.015,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.016,1,BinniBusRA02
RA02,FULL,BinniBusRA02.1.017,1,BinniBusRA02
